Date,Tin_measured,Tin_estimated,residual_c,cumulative_gap_c_h
2021-07-23 00:00:00+00:00,31.710617733083556,30.176431042279646,1.5341866908039112,-3247.641830859904
2021-07-24 00:00:00+00:00,32.183786053607086,30.22974425298531,1.9540418006217746,-3200.7448276449813
2021-07-25 00:00:00+00:00,32.149644056823796,30.280664370313986,1.8689796865098145,-3155.8893151687457
2021-07-26 00:00:00+00:00,31.921591794982394,30.33390937186981,1.5876824231125817,-3117.7849370140434
2021-07-27 00:00:00+00:00,31.90160295086984,30.378199917609304,1.5234030332605393,-3081.22326421579
2021-07-28 00:00:00+00:00,31.904907633587047,30.42953267360593,1.4753749599811201,-3045.814265176243
2021-07-29 00:00:00+00:00,31.931344576664603,30.48827428770719,1.4430702889574156,-3011.1805782412657
2021-07-30 00:00:00+00:00,32.34991180149189,30.556791736966726,1.7931200645251721,-2968.1456966926626
2021-07-31 00:00:00+00:00,32.57601349209093,30.61907073051586,1.9569427615750723,-2921.1790704148607
2021-08-01 00:00:00+00:00,32.480505401047715,30.670322072064987,1.810183328982724,-2877.7346705192763
2021-08-02 00:00:00+00:00,32.58062653495365,30.71277596641001,1.8678505685436415,-2832.906256874229
2021-08-03 00:00:00+00:00,32.56385360488944,30.753771551439737,1.8100820534496993,-2789.4642875914355
2021-08-04 00:00:00+00:00,32.63489387046136,30.795653641282623,1.8392402291787373,-2745.3225220911463
2021-08-05 00:00:00+00:00,32.98697413526686,30.848897320915437,2.1380768143514253,-2694.008678546712
2021-08-06 00:00:00+00:00,33.12810973805192,30.90810952400985,2.2200002140420705,-2640.728673409704
2021-08-07 00:00:00+00:00,33.18864355174181,30.969298052285765,2.2193454994560473,-2587.4643814227584
2021-08-08 00:00:00+00:00,33.30554759253831,31.026792379945444,2.2787552125928645,-2532.7742563205284
2021-08-09 00:00:00+00:00,33.24916437111141,31.08606577774591,2.1630985933655063,-2480.8598900797565
2021-08-10 00:00:00+00:00,33.052647152413286,31.133349342234393,1.9192978101788967,-2434.796742635464
2021-08-11 00:00:00+00:00,33.0296243011022,31.176282233474847,1.8533420676273593,-2390.316533012408
2021-08-12 00:00:00+00:00,32.90777388035836,31.205059967214883,1.7027139131434776,-2385.208391272977
2021-08-15 00:00:00+00:00,33.96799460083168,31.208146474201122,2.7598481266305583,-2382.4485431463468
2021-08-16 00:00:00+00:00,34.083916199859544,31.251142723535665,2.8327734763238817,-2314.4619797145747
2021-08-17 00:00:00+00:00,33.8863575467581,31.349006030386136,2.537351516371965,-2253.5655433216475
2021-08-18 00:00:00+00:00,33.90094483115937,31.436553725151054,2.4643911060083177,-2194.4201567774476
2021-08-19 00:00:00+00:00,33.82080263893115,31.510741489934727,2.310061148996421,-2138.978689201533
2021-08-20 00:00:00+00:00,33.807807460640625,31.594409632227666,2.213397828412962,-2085.8571413196223
2021-08-21 00:00:00+00:00,33.72187176671067,31.66539119833377,2.0564805683768967,-2036.5016076785769
2021-08-22 00:00:00+00:00,33.586957124659236,31.71336035841333,1.8735967662459065,-1991.5352852886751
2021-08-23 00:00:00+00:00,33.45207199829619,31.765384500525602,1.6866874977705875,-1951.054785342181
2021-08-24 00:00:00+00:00,33.39984921655009,31.833583471639702,1.5662657449103836,-1913.464407464332
2021-08-25 00:00:00+00:00,33.56864226533365,31.903233591574402,1.6654086737592528,-1873.49459929411
2021-08-26 00:00:00+00:00,33.78937099561477,31.966970717817222,1.8224002777975388,-1829.7569926269687
2021-08-27 00:00:00+00:00,33.905863587803374,32.019518238456996,1.886345349346378,-1784.4847042426554
2021-08-28 00:00:00+00:00,34.098944030352975,32.0731512599398,2.0257927704131715,-1735.8656777527387
2021-08-29 00:00:00+00:00,34.11728619929185,32.12444210239034,1.9928440969015024,-1688.0374194271026
